[200~+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+
| Trial name                    | status     | loc                 | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
| training_function_0ad41_00135 | TERMINATED | 172.16.3.10:4155473 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          62.7112 | 0.76  |
| training_function_0ad41_00136 | TERMINATED | 172.16.3.10:4160723 | Cora       | sym         |            0.5 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          59.4761 | 0.741 |
| training_function_0ad41_00137 | TERMINATED | 172.16.3.10:4161867 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          85.191  | 0.757 |
| training_function_0ad41_00138 | TERMINATED | 172.16.3.10:4167025 | Cora       | sym         |            0.2 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          82.9888 | 0.785 |
| training_function_0ad41_00139 | TERMINATED | 172.16.3.10:4169433 | Cora       | randomwalk  |            0.2 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         130.6    | 0.769 |
| training_function_0ad41_00140 | TERMINATED | 172.16.3.10:4172631 | Cora       | sym         |            0.1 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          87.711  | 0.779 |
| training_function_0ad41_00141 | TERMINATED | 172.16.3.10:4178542 | Cora       | randomwalk  |            0.1 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |         134.497  | 0.774 |
| training_function_0ad41_00142 | TERMINATED | 172.16.3.10:4180243 | Cora       | sym         |            0.5 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          88.6566 | 0.751 |
| training_function_0ad41_00143 | TERMINATED | 172.16.3.10:4187844 | Cora       | randomwalk  |            0.5 |     16 | True     | False       |           1e-06 |    128 |         0.0001 |      1 |          87.1339 | 0.778 |
+-------------------------------+------------+---------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------+


-----+-------+
| Trial name                    | status     | loc                | dataname   | diffusion   |   dropout_prob |   head | if_gat   | if_linear   |   learning_rate |   nhid |   weight_decay |   iter |   total time (s) |   acc |
|-------------------------------+------------+--------------------+------------+-------------+----------------+--------+----------+-------------+-----------------+--------+----------------+--------+------------------+-------|
| training_function_cb6b6_00000 | TERMINATED | 172.16.3.10:917123 | Cora       | randomwalk  |            0.2 |      2 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          21.1605 | 0.782 |
| training_function_cb6b6_00001 | TERMINATED | 172.16.3.10:917125 | Cora       | randomwalk  |            0.1 |      2 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          22.0669 | 0.786 |
| training_function_cb6b6_00002 | TERMINATED | 172.16.3.10:917281 | Cora       | randomwalk  |            0.5 |      2 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          20.546  | 0.787 |
| training_function_cb6b6_00003 | TERMINATED | 172.16.3.10:917310 | Cora       | randomwalk  |            0.2 |      4 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          31.1412 | 0.785 |
| training_function_cb6b6_00004 | TERMINATED | 172.16.3.10:917446 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          26.7571 | 0.781 |
| training_function_cb6b6_00005 | TERMINATED | 172.16.3.10:917540 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          33.8657 | 0.771 |
| training_function_cb6b6_00006 | TERMINATED | 172.16.3.10:917641 | Cora       | randomwalk  |            0.2 |      8 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          37.5493 | 0.79  |
| training_function_cb6b6_00007 | TERMINATED | 172.16.3.10:917743 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          48.9543 | 0.794 |
| training_function_cb6b6_00008 | TERMINATED | 172.16.3.10:917857 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |           5e-05 |     64 |         1e-05  |      1 |          37.6907 | 0.79  |
| training_function_cb6b6_00009 | TERMINATED | 172.16.3.10:918010 | Cora       | randomwalk  |            0.2 |      2 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          19.3556 | 0.703 |
| training_function_cb6b6_00010 | TERMINATED | 172.16.3.10:918086 | Cora       | randomwalk  |            0.1 |      2 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          15.5869 | 0.695 |
| training_function_cb6b6_00011 | TERMINATED | 172.16.3.10:918171 | Cora       | randomwalk  |            0.5 |      2 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          18.2248 | 0.723 |
| training_function_cb6b6_00012 | TERMINATED | 172.16.3.10:918228 | Cora       | randomwalk  |            0.2 |      4 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          15.2644 | 0.703 |
| training_function_cb6b6_00013 | TERMINATED | 172.16.3.10:918325 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          17.8525 | 0.695 |
| training_function_cb6b6_00014 | TERMINATED | 172.16.3.10:918367 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          15.7072 | 0.723 |
| training_function_cb6b6_00015 | TERMINATED | 172.16.3.10:918481 | Cora       | randomwalk  |            0.2 |      8 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          15.8097 | 0.703 |
| training_function_cb6b6_00016 | TERMINATED | 172.16.3.10:918482 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          17.8775 | 0.695 |
| training_function_cb6b6_00017 | TERMINATED | 172.16.3.10:918635 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |           5e-05 |     64 |         1e-05  |      1 |          15.6276 | 0.723 |
| training_function_cb6b6_00018 | TERMINATED | 172.16.3.10:918676 | Cora       | randomwalk  |            0.2 |      2 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          23.7259 | 0.784 |
| training_function_cb6b6_00019 | TERMINATED | 172.16.3.10:918842 | Cora       | randomwalk  |            0.1 |      2 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          20.3555 | 0.778 |
| training_function_cb6b6_00020 | TERMINATED | 172.16.3.10:918916 | Cora       | randomwalk  |            0.5 |      2 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          23.1942 | 0.773 |
| training_function_cb6b6_00021 | TERMINATED | 172.16.3.10:919001 | Cora       | randomwalk  |            0.2 |      4 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          26.4597 | 0.785 |
| training_function_cb6b6_00022 | TERMINATED | 172.16.3.10:919082 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          29.4019 | 0.781 |
| training_function_cb6b6_00023 | TERMINATED | 172.16.3.10:919192 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          26.3227 | 0.781 |
| training_function_cb6b6_00024 | TERMINATED | 172.16.3.10:919281 | Cora       | randomwalk  |            0.2 |      8 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          43.0586 | 0.781 |
| training_function_cb6b6_00025 | TERMINATED | 172.16.3.10:919394 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          37.7908 | 0.785 |
| training_function_cb6b6_00026 | TERMINATED | 172.16.3.10:919541 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |           1e-05 |     64 |         1e-05  |      1 |          39.3897 | 0.779 |
| training_function_cb6b6_00027 | TERMINATED | 172.16.3.10:919634 | Cora       | randomwalk  |            0.2 |      2 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          15.08   | 0.65  |
| training_function_cb6b6_00028 | TERMINATED | 172.16.3.10:919739 | Cora       | randomwalk  |            0.1 |      2 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          14.8205 | 0.643 |
| training_function_cb6b6_00029 | TERMINATED | 172.16.3.10:919834 | Cora       | randomwalk  |            0.5 |      2 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          17.6629 | 0.639 |
| training_function_cb6b6_00030 | TERMINATED | 172.16.3.10:919870 | Cora       | randomwalk  |            0.2 |      4 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          15.6603 | 0.65  |
| training_function_cb6b6_00031 | TERMINATED | 172.16.3.10:920161 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          15.5387 | 0.643 |
| training_function_cb6b6_00032 | TERMINATED | 172.16.3.10:920163 | Cora       | randomwalk  |            0.5 |      4 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          17.4142 | 0.639 |
| training_function_cb6b6_00033 | TERMINATED | 172.16.3.10:920458 | Cora       | randomwalk  |            0.2 |      8 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          15.2758 | 0.65  |
| training_function_cb6b6_00034 | TERMINATED | 172.16.3.10:920495 | Cora       | randomwalk  |            0.1 |      8 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          17.2553 | 0.643 |
| training_function_cb6b6_00035 | TERMINATED | 172.16.3.10:920618 | Cora       | randomwalk  |            0.5 |      8 | False    | False       |           1e-05 |     64 |         1e-05  |      1 |          15.06   | 0.639 |
| training_function_cb6b6_00036 | TERMINATED | 172.16.3.10:920667 | Cora       | randomwalk  |            0.2 |      2 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          23.4179 | 0.785 |
| training_function_cb6b6_00037 | TERMINATED | 172.16.3.10:920762 | Cora       | randomwalk  |            0.1 |      2 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          20.9422 | 0.786 |
| training_function_cb6b6_00038 | TERMINATED | 172.16.3.10:920844 | Cora       | randomwalk  |            0.5 |      2 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          23.4799 | 0.787 |
| training_function_cb6b6_00039 | TERMINATED | 172.16.3.10:920929 | Cora       | randomwalk  |            0.2 |      4 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          26.6345 | 0.785 |
| training_function_cb6b6_00040 | TERMINATED | 172.16.3.10:921040 | Cora       | randomwalk  |            0.1 |      4 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          30.0363 | 0.786 |
| training_function_cb6b6_00041 | TERMINATED | 172.16.3.10:921132 | Cora       | randomwalk  |            0.5 |      4 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          26.7471 | 0.771 |
| training_function_cb6b6_00042 | TERMINATED | 172.16.3.10:921230 | Cora       | randomwalk  |            0.2 |      8 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          40.2943 | 0.79  |
| training_function_cb6b6_00043 | TERMINATED | 172.16.3.10:921310 | Cora       | randomwalk  |            0.1 |      8 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          37.764  | 0.791 |
| training_function_cb6b6_00044 | TERMINATED | 172.16.3.10:921464 | Cora       | randomwalk  |            0.5 |      8 | True     | False       |           5e-05 |     64 |         0.0001 |      1 |          42.912  | 0.796 |
| training_function_cb6b6_00045 | TERMINATED | 172.16.3.10:921534 | Cora       | randomwalk  |            0.2 |      2 | False    | False       |           5e-05 |     64 |         0.0001 |      1 |          15.5323 | 0.704 |
| training_function_cb6b6_00046 | TERMINATED | 172.16.3.10:921635 | Cora       | randomwalk  |            0.1 |      2 | False    | False       |           5e-05 |     64 |         0.0001 |      1 |          15.61   | 0.696 |
| training_function_cb6b6_00047 | TERMINATED | 172.16.3.10:921743 | Cora       | randomwalk  |            0.5 |      2 | False    | False       |           5e-05 |     64 |         0.0001 |      1 |          15.6489 | 0.724 |
| training_function_cb6b6_00048 | TERMINATED | 172.16.3.10:921745 | Cora       | randomwalk  |            0.2 |      4 | False    | False       |           5e-05 |     64 |         0.0001 |      1 |          17.3718 | 0.704 |
| training_function_cb6b6_00049 | TERMINATED | 172.16.3.10:921884 | Cora       | randomwalk  |            0.1 |      4 | False    | False       |           5e-05 |     64 |         0.0001 |      1 |          15.7752 | 0.696 |
